new_frame_id,source_sequence,source_radar_file,source_label_file,new_radar_file,new_label_file,target_count,class_ids,class_counts,px_min,px_max,py_min,py_max,range_min,range_max,azimuth_min,azimuth_max,selection_reason
d1a_001241,2019_05_09_mlms003,000228.mat,0000000228.csv,2019_05_09_mlms003__000228.mat,2019_05_09_mlms003__0000000228.csv,8,0;2;80,0:4;2:1;80:3,-8.56,12.27,5.91,22.15,7.670736600874782,22.156102996691452,-39.60473543178691,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=0
d1a_001242,2019_05_09_mlms003,000230.mat,0000000230.csv,2019_05_09_mlms003__000230.mat,2019_05_09_mlms003__0000000230.csv,8,0;2;80,0:4;2:1;80:3,-8.56,12.27,5.91,22.36,7.670736600874782,22.366280423888096,-39.60473543178691,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=0
d1a_001243,2019_05_09_mlms003,000232.mat,0000000232.csv,2019_05_09_mlms003__000232.mat,2019_05_09_mlms003__0000000232.csv,8,0;2;80,0:4;2:1;80:3,-8.56,12.27,5.74,22.36,7.4552867148084925,22.366280423888096,-39.66784111834045,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=0
d1a_001244,2019_05_09_mlms003,000237.mat,0000000237.csv,2019_05_09_mlms003__000237.mat,2019_05_09_mlms003__0000000237.csv,8,0;2;80,0:4;2:1;80:3,-8.56,12.27,5.48,22.58,7.239012363575573,22.5862192497992,-40.798747104090246,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=0
d1a_001245,2019_05_09_mlms003,000239.mat,0000000239.csv,2019_05_09_mlms003__000239.mat,2019_05_09_mlms003__0000000239.csv,8,0;2;80,0:4;2:1;80:3,-8.56,12.27,5.48,22.58,7.239012363575573,22.5862192497992,-40.798747104090246,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=0
d1a_001246,2019_05_09_mlms003,000243.mat,0000000243.csv,2019_05_09_mlms003__000243.mat,2019_05_09_mlms003__0000000243.csv,8,0;2;80,0:4;2:1;80:3,-8.56,12.27,5.48,22.58,7.239012363575573,22.5862192497992,-40.798747104090246,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=0
d1a_001247,2019_05_09_mlms003,000252.mat,0000000252.csv,2019_05_09_mlms003__000252.mat,2019_05_09_mlms003__0000000252.csv,8,0;2;80,0:4;2:1;80:3,-8.56,12.27,4.71,23.01,6.604619595404416,23.010704030950468,-44.509255859398884,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=0
d1a_001248,2019_05_09_mlms003,000258.mat,0000000258.csv,2019_05_09_mlms003__000258.mat,2019_05_09_mlms003__0000000258.csv,8,0;2;80,0:4;2:1;80:3,-8.56,12.27,4.71,23.22,6.604619595404416,23.22069766393766,-44.509255859398884,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=0
d1a_001249,2019_05_09_mlms003,000259.mat,0000000259.csv,2019_05_09_mlms003__000259.mat,2019_05_09_mlms003__0000000259.csv,8,0;2;80,0:4;2:1;80:3,-8.56,12.27,4.71,23.22,6.604619595404416,23.22069766393766,-44.509255859398884,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=0
d1a_001250,2019_05_09_mlms003,000270.mat,0000000270.csv,2019_05_09_mlms003__000270.mat,2019_05_09_mlms003__0000000270.csv,8,0;2;80,0:4;2:1;80:3,-8.56,12.27,4.06,23.65,5.9588673420374105,23.650763201216147,-47.106013267969935,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=0
d1a_001251,2019_05_09_mlms003,000275.mat,0000000275.csv,2019_05_09_mlms003__000275.mat,2019_05_09_mlms003__0000000275.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.96,13.85,5.9588673420374105,16.4056392743471,-48.39837142566253,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=0
d1a_001252,2019_05_09_mlms003,000278.mat,0000000278.csv,2019_05_09_mlms003__000278.mat,2019_05_09_mlms003__0000000278.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.96,13.85,5.9588673420374105,16.4056392743471,-48.39837142566253,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=0
d1a_001253,2019_05_09_mlms003,000282.mat,0000000282.csv,2019_05_09_mlms003__000282.mat,2019_05_09_mlms003__0000000282.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.6,13.56,5.747208017811779,16.4056392743471,-51.21563589970266,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=0
d1a_001254,2019_05_09_mlms003,000283.mat,0000000283.csv,2019_05_09_mlms003__000283.mat,2019_05_09_mlms003__0000000283.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.6,13.56,5.747208017811779,16.4056392743471,-51.21563589970266,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=0
d1a_001255,2019_05_09_mlms003,000284.mat,0000000284.csv,2019_05_09_mlms003__000284.mat,2019_05_09_mlms003__0000000284.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.47,13.56,5.536867345349715,16.4056392743471,-51.22715061394723,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=0
d1a_001256,2019_05_09_mlms003,000288.mat,0000000288.csv,2019_05_09_mlms003__000288.mat,2019_05_09_mlms003__0000000288.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.47,13.56,5.536867345349715,16.4056392743471,-51.22715061394723,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=0
d1a_001257,2019_05_09_mlms003,000291.mat,0000000291.csv,2019_05_09_mlms003__000291.mat,2019_05_09_mlms003__0000000291.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.47,13.56,5.536867345349715,16.4056392743471,-51.22715061394723,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=0
d1a_001258,2019_05_09_mlms003,000292.mat,0000000292.csv,2019_05_09_mlms003__000292.mat,2019_05_09_mlms003__0000000292.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.34,13.56,5.324744125307807,16.4056392743471,-51.172218672426936,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=0
d1a_001259,2019_05_09_mlms003,000294.mat,0000000294.csv,2019_05_09_mlms003__000294.mat,2019_05_09_mlms003__0000000294.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.34,13.56,5.324744125307807,16.4056392743471,-51.172218672426936,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=0
d1a_001260,2019_05_09_mlms003,000295.mat,0000000295.csv,2019_05_09_mlms003__000295.mat,2019_05_09_mlms003__0000000295.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.34,13.56,5.324744125307807,16.4056392743471,-51.172218672426936,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=0
d1a_001261,2019_05_09_mlms003,000296.mat,0000000296.csv,2019_05_09_mlms003__000296.mat,2019_05_09_mlms003__0000000296.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.34,13.56,5.324744125307807,16.4056392743471,-51.172218672426936,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=0
d1a_001262,2019_05_09_mlms003,000299.mat,0000000299.csv,2019_05_09_mlms003__000299.mat,2019_05_09_mlms003__0000000299.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.34,13.56,5.324744125307807,16.4056392743471,-51.172218672426936,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=0
d1a_001263,2019_05_09_mlms003,000301.mat,0000000301.csv,2019_05_09_mlms003__000301.mat,2019_05_09_mlms003__0000000301.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.1,13.56,5.112778109795105,16.4056392743471,-52.70453558654524,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_001264,2019_05_09_mlms003,000302.mat,0000000302.csv,2019_05_09_mlms003__000302.mat,2019_05_09_mlms003__0000000302.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.1,13.56,5.112778109795105,16.4056392743471,-52.70453558654524,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_001265,2019_05_09_mlms003,000306.mat,0000000306.csv,2019_05_09_mlms003__000306.mat,2019_05_09_mlms003__0000000306.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,3.1,12.58,5.112778109795105,16.4056392743471,-52.70453558654524,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_001266,2019_05_09_mlms003,000311.mat,0000000311.csv,2019_05_09_mlms003__000311.mat,2019_05_09_mlms003__0000000311.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,2.87,12.52,4.898754943860736,16.4056392743471,-54.13600900422252,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_001267,2019_05_09_mlms003,000313.mat,0000000313.csv,2019_05_09_mlms003__000313.mat,2019_05_09_mlms003__0000000313.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,2.87,12.52,4.898754943860736,16.4056392743471,-54.13600900422252,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_001268,2019_05_09_mlms003,000317.mat,0000000317.csv,2019_05_09_mlms003__000317.mat,2019_05_09_mlms003__0000000317.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,2.87,12.52,4.898754943860736,16.4056392743471,-54.13600900422252,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_001269,2019_05_09_mlms003,000333.mat,0000000333.csv,2019_05_09_mlms003__000333.mat,2019_05_09_mlms003__0000000333.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,2.3,12.52,4.2601056324931665,16.4056392743471,-57.353591804246186,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_001270,2019_05_09_mlms003,000336.mat,0000000336.csv,2019_05_09_mlms003__000336.mat,2019_05_09_mlms003__0000000336.csv,7,0;2;80,0:3;2:1;80:3,-8.56,12.27,2.3,12.52,4.2601056324931665,16.4056392743471,-57.353591804246186,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_001271,2019_05_09_mlms003,000339.mat,0000000339.csv,2019_05_09_mlms003__000339.mat,2019_05_09_mlms003__0000000339.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,10.44,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=2
d1a_001272,2019_05_09_mlms003,000343.mat,0000000343.csv,2019_05_09_mlms003__000343.mat,2019_05_09_mlms003__0000000343.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,10.44,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=2
d1a_001273,2019_05_09_mlms003,000362.mat,0000000362.csv,2019_05_09_mlms003__000362.mat,2019_05_09_mlms003__0000000362.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,10.44,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=2
d1a_001274,2019_05_09_mlms003,000366.mat,0000000366.csv,2019_05_09_mlms003__000366.mat,2019_05_09_mlms003__0000000366.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,10.42,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=2
d1a_001275,2019_05_09_mlms003,000369.mat,0000000369.csv,2019_05_09_mlms003__000369.mat,2019_05_09_mlms003__0000000369.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,10.42,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=2
d1a_001276,2019_05_09_mlms003,000371.mat,0000000371.csv,2019_05_09_mlms003__000371.mat,2019_05_09_mlms003__0000000371.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,10.42,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=2
d1a_001277,2019_05_09_mlms003,000373.mat,0000000373.csv,2019_05_09_mlms003__000373.mat,2019_05_09_mlms003__0000000373.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,10.22,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_001278,2019_05_09_mlms003,000375.mat,0000000375.csv,2019_05_09_mlms003__000375.mat,2019_05_09_mlms003__0000000375.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,10.22,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_001279,2019_05_09_mlms003,000377.mat,0000000377.csv,2019_05_09_mlms003__000377.mat,2019_05_09_mlms003__0000000377.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,10.22,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_001280,2019_05_09_mlms003,000380.mat,0000000380.csv,2019_05_09_mlms003__000380.mat,2019_05_09_mlms003__0000000380.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,10.22,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_001281,2019_05_09_mlms003,000381.mat,0000000381.csv,2019_05_09_mlms003__000381.mat,2019_05_09_mlms003__0000000381.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,10.22,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_001282,2019_05_09_mlms003,000382.mat,0000000382.csv,2019_05_09_mlms003__000382.mat,2019_05_09_mlms003__0000000382.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,9.9,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_001283,2019_05_09_mlms003,000383.mat,0000000383.csv,2019_05_09_mlms003__000383.mat,2019_05_09_mlms003__0000000383.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,9.9,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_001284,2019_05_09_mlms003,000385.mat,0000000385.csv,2019_05_09_mlms003__000385.mat,2019_05_09_mlms003__0000000385.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,9.9,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_001285,2019_05_09_mlms003,000386.mat,0000000386.csv,2019_05_09_mlms003__000386.mat,2019_05_09_mlms003__0000000386.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,9.9,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_001286,2019_05_09_mlms003,000388.mat,0000000388.csv,2019_05_09_mlms003__000388.mat,2019_05_09_mlms003__0000000388.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,9.9,12.52,10.440306508910549,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_001287,2019_05_09_mlms003,000389.mat,0000000389.csv,2019_05_09_mlms003__000389.mat,2019_05_09_mlms003__0000000389.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,9.5,11.69,10.22440218301295,16.4056392743471,-38.44983840334116,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=1
d1a_001288,2019_05_09_mlms003,000395.mat,0000000395.csv,2019_05_09_mlms003__000395.mat,2019_05_09_mlms003__0000000395.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,9.5,11.69,10.22440218301295,16.4056392743471,-38.44983840334116,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=1
d1a_001289,2019_05_09_mlms003,000400.mat,0000000400.csv,2019_05_09_mlms003__000400.mat,2019_05_09_mlms003__0000000400.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,9.36,11.69,10.010599382654368,16.4056392743471,-38.44983840334116,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=1
d1a_001290,2019_05_09_mlms003,000417.mat,0000000417.csv,2019_05_09_mlms003__000417.mat,2019_05_09_mlms003__0000000417.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,9.07,11.69,9.585139539933678,16.4056392743471,-38.44983840334116,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=1
d1a_001291,2019_05_09_mlms003,000419.mat,0000000419.csv,2019_05_09_mlms003__000419.mat,2019_05_09_mlms003__0000000419.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,8.92,11.69,9.373409198365342,16.4056392743471,-38.44983840334116,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_001292,2019_05_09_mlms003,000420.mat,0000000420.csv,2019_05_09_mlms003__000420.mat,2019_05_09_mlms003__0000000420.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,8.92,11.69,9.373409198365342,16.4056392743471,-38.44983840334116,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=2
d1a_001293,2019_05_09_mlms003,000424.mat,0000000424.csv,2019_05_09_mlms003__000424.mat,2019_05_09_mlms003__0000000424.csv,6,0;2;80,0:2;2:1;80:3,-8.56,12.27,0.9,11.69,1.4920120642943875,16.4056392743471,-52.89969161426523,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_001294,2019_05_09_mlms003,000425.mat,0000000425.csv,2019_05_09_mlms003__000425.mat,2019_05_09_mlms003__0000000425.csv,6,0;2;80,0:2;2:1;80:3,-8.56,12.27,0.9,11.69,1.4920120642943875,16.4056392743471,-52.89969161426523,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_001295,2019_05_09_mlms003,000426.mat,0000000426.csv,2019_05_09_mlms003__000426.mat,2019_05_09_mlms003__0000000426.csv,6,0;2;80,0:2;2:1;80:3,-8.56,12.27,0.9,11.69,1.4920120642943875,16.4056392743471,-52.89969161426523,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_001296,2019_05_09_mlms003,000427.mat,0000000427.csv,2019_05_09_mlms003__000427.mat,2019_05_09_mlms003__0000000427.csv,6,0;2;80,0:2;2:1;80:3,-8.56,12.27,0.9,11.69,1.4920120642943875,16.4056392743471,-52.89969161426523,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_001297,2019_05_09_mlms003,000432.mat,0000000432.csv,2019_05_09_mlms003__000432.mat,2019_05_09_mlms003__0000000432.csv,6,0;2;80,0:2;2:1;80:3,-8.56,12.27,0.93,11.69,1.4867750334196497,16.4056392743471,-51.28000712569978,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_001298,2019_05_09_mlms003,000433.mat,0000000433.csv,2019_05_09_mlms003__000433.mat,2019_05_09_mlms003__0000000433.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,0.93,11.69,1.4867750334196497,16.4056392743471,-51.28000712569978,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_001299,2019_05_09_mlms003,000434.mat,0000000434.csv,2019_05_09_mlms003__000434.mat,2019_05_09_mlms003__0000000434.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,0.99,11.69,1.494824404403407,16.4056392743471,-48.52561519717447,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_001300,2019_05_09_mlms003,000435.mat,0000000435.csv,2019_05_09_mlms003__000435.mat,2019_05_09_mlms003__0000000435.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,0.99,11.69,1.494824404403407,16.4056392743471,-48.52561519717447,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_001301,2019_05_09_mlms003,000436.mat,0000000436.csv,2019_05_09_mlms003__000436.mat,2019_05_09_mlms003__0000000436.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,0.99,11.69,1.494824404403407,16.4056392743471,-48.52561519717447,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_001302,2019_05_09_mlms003,000437.mat,0000000437.csv,2019_05_09_mlms003__000437.mat,2019_05_09_mlms003__0000000437.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.22,11.69,1.7042593699317012,16.4056392743471,-44.28681136498241,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_001303,2019_05_09_mlms003,000438.mat,0000000438.csv,2019_05_09_mlms003__000438.mat,2019_05_09_mlms003__0000000438.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.22,11.69,1.7042593699317012,16.4056392743471,-44.28681136498241,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_001304,2019_05_09_mlms003,000439.mat,0000000439.csv,2019_05_09_mlms003__000439.mat,2019_05_09_mlms003__0000000439.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.29,11.69,1.7018225524419401,16.4056392743471,-40.71084667118098,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_001305,2019_05_09_mlms003,000440.mat,0000000440.csv,2019_05_09_mlms003__000440.mat,2019_05_09_mlms003__0000000440.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.29,11.69,1.7018225524419401,16.4056392743471,-40.71084667118098,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_001306,2019_05_09_mlms003,000441.mat,0000000441.csv,2019_05_09_mlms003__000441.mat,2019_05_09_mlms003__0000000441.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.29,11.69,1.7018225524419401,16.4056392743471,-40.71084667118098,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_001307,2019_05_09_mlms003,000442.mat,0000000442.csv,2019_05_09_mlms003__000442.mat,2019_05_09_mlms003__0000000442.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.31,11.69,1.7041713528867923,16.4056392743471,-39.76252393318749,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_001308,2019_05_09_mlms003,000443.mat,0000000443.csv,2019_05_09_mlms003__000443.mat,2019_05_09_mlms003__0000000443.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.33,11.69,1.7007351351694948,16.4056392743471,-38.55458196374032,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_001309,2019_05_09_mlms003,000444.mat,0000000444.csv,2019_05_09_mlms003__000444.mat,2019_05_09_mlms003__0000000444.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.33,11.69,1.7007351351694948,16.4056392743471,-38.55458196374032,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_001310,2019_05_09_mlms003,000445.mat,0000000445.csv,2019_05_09_mlms003__000445.mat,2019_05_09_mlms003__0000000445.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.33,11.69,1.7007351351694948,16.4056392743471,-38.55458196374032,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_001311,2019_05_09_mlms003,000446.mat,0000000446.csv,2019_05_09_mlms003__000446.mat,2019_05_09_mlms003__0000000446.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.39,11.69,1.7007351351694948,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_001312,2019_05_09_mlms003,000448.mat,0000000448.csv,2019_05_09_mlms003__000448.mat,2019_05_09_mlms003__0000000448.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.59,11.69,1.9165072397463048,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_001313,2019_05_09_mlms003,000451.mat,0000000451.csv,2019_05_09_mlms003__000451.mat,2019_05_09_mlms003__0000000451.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.65,11.69,1.919088325221119,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_001314,2019_05_09_mlms003,000452.mat,0000000452.csv,2019_05_09_mlms003__000452.mat,2019_05_09_mlms003__0000000452.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.65,11.69,1.919088325221119,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_001315,2019_05_09_mlms003,000453.mat,0000000453.csv,2019_05_09_mlms003__000453.mat,2019_05_09_mlms003__0000000453.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.7,11.69,1.918879881597595,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_001316,2019_05_09_mlms003,000456.mat,0000000456.csv,2019_05_09_mlms003__000456.mat,2019_05_09_mlms003__0000000456.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,1.7,11.69,1.918879881597595,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_001317,2019_05_09_mlms003,000462.mat,0000000462.csv,2019_05_09_mlms003__000462.mat,2019_05_09_mlms003__0000000462.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,2.3,11.69,2.5538402455909415,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_001318,2019_05_09_mlms003,000468.mat,0000000468.csv,2019_05_09_mlms003__000468.mat,2019_05_09_mlms003__0000000468.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,2.57,11.69,2.768718114940558,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_001319,2019_05_09_mlms003,000472.mat,0000000472.csv,2019_05_09_mlms003__000472.mat,2019_05_09_mlms003__0000000472.csv,5,0;2;80,0:1;2:1;80:3,-8.56,12.27,2.57,11.69,2.768718114940558,16.4056392743471,-36.213445186875234,48.40996542311242,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
